"","ota","hotel_id","nextbook","logbook","bookings","volume","time","respond","tailor","defensive","invitecont","explain","nonverbal","apology","compensate","chanchange","gratitude","info","personalize","signame","sigdepart","sighotel","sigmanager","sigstaff"
"26","Booking",1,136,5.32300997913841,204,6.22257626807137,0.881587953456537,1,2.30258509299405,1.6094379124341,2.19722457733622,2.07944154167984,0,1.09861228866811,1.09861228866811,0,0,0.693147180559945,1.94591014905531,2.30258509299405,0,0,2.30258509299405,0
"27","Booking",1,249,4.91998092582813,136,6.25958146406492,0.900752908966461,1,1.94591014905531,1.38629436111989,2.07944154167984,1.6094379124341,0,1.38629436111989,1.09861228866811,0,0.693147180559945,0,1.79175946922805,2.07944154167984,0,0,2.07944154167984,0
"28","Booking",1,302,5.52146091786225,249,6.33505425149806,0.919917864476386,1,2.56494935746154,1.38629436111989,1.38629436111989,1.94591014905531,0,1.94591014905531,1.09861228866811,0,0.693147180559945,1.79175946922805,2.484906649788,3.04452243772342,0,0,2.99573227355399,0
"29","Booking",1,362,5.71373280550937,302,6.37842618365159,0.939082819986311,1,2.63905732961526,1.6094379124341,2.07944154167984,1.09861228866811,0,1.6094379124341,0.693147180559945,1.09861228866811,0.693147180559945,1.94591014905531,2.63905732961526,2.83321334405622,0,0,2.83321334405622,0
"30","Booking",1,340,5.89440283426485,362,6.40357419793482,0.958247775496235,1,2.07944154167984,1.6094379124341,2.07944154167984,1.6094379124341,0,0.693147180559945,1.09861228866811,0,0,1.09861228866811,2.07944154167984,2.07944154167984,0,0,2.07944154167984,0
"31","Booking",1,392,5.83188247728352,340,6.4377516497364,0.97741273100616,1,2.07944154167984,1.6094379124341,1.79175946922805,1.94591014905531,0,0.693147180559945,1.09861228866811,0.693147180559945,0,1.6094379124341,1.79175946922805,2.19722457733622,0,0,2.19722457733622,0
"32","Booking",1,299,5.97380961186926,392,6.46614472423762,0.996577686516085,1,2.07944154167984,0.693147180559945,2.19722457733622,0.693147180559945,0,0,0,0,1.6094379124341,0.693147180559945,2.19722457733622,2.484906649788,0,0,2.484906649788,0
"33","Booking",1,346,5.7037824746562,299,6.48616078894409,1.01574264202601,1,1.6094379124341,0.693147180559945,1.09861228866811,0.693147180559945,0,0.693147180559945,0,0,1.09861228866811,1.09861228866811,1.38629436111989,1.79175946922805,0,0,1.79175946922805,0
"34","Booking",1,325,5.84932477994686,346,6.51619307604296,1.03490759753593,1,2.07944154167984,1.09861228866811,1.6094379124341,1.09861228866811,0,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989,1.38629436111989,1.6094379124341,2.19722457733622,0,0,2.19722457733622,0
"35","Booking",1,313,5.78689738136671,325,6.55677835615804,1.05407255304586,1,2.07944154167984,1.6094379124341,1.09861228866811,1.38629436111989,0.693147180559945,1.6094379124341,1.38629436111989,0.693147180559945,1.38629436111989,1.09861228866811,1.94591014905531,2.56494935746154,0,0,2.56494935746154,0
"36","Booking",1,386,5.74939298590825,313,6.60394382460047,1.07323750855578,1,2.39789527279837,1.38629436111989,1.6094379124341,1.6094379124341,0,0.693147180559945,0.693147180559945,1.09861228866811,0.693147180559945,2.07944154167984,2.56494935746154,2.99573227355399,0,0,2.99573227355399,0
"37","Booking",1,418,5.95842469302978,386,6.64639051484773,1.09240246406571,1,2.484906649788,1.6094379124341,1.79175946922805,1.6094379124341,0,1.38629436111989,0,0,0,1.94591014905531,2.56494935746154,2.89037175789616,0,0,2.89037175789616,0
"38","Booking",1,355,6.03787091992214,418,6.68210859744981,1.11156741957563,1,2.70805020110221,1.6094379124341,2.56494935746154,2.19722457733622,0,1.38629436111989,1.6094379124341,0.693147180559945,0,1.38629436111989,2.70805020110221,2.83321334405622,0,0,2.83321334405622,0
"39","Booking",1,305,5.87493073085203,355,6.71659477352098,1.13073237508556,1,2.39789527279837,1.94591014905531,1.6094379124341,1.79175946922805,0,1.6094379124341,1.38629436111989,0.693147180559945,0.693147180559945,1.09861228866811,2.19722457733622,2.484906649788,0,0,2.484906649788,0
"40","Booking",1,433,5.72358510195238,305,6.73459165997295,1.14989733059548,1,1.79175946922805,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,1.79175946922805,2.19722457733622,0,0,2.19722457733622,0
"41","Booking",1,294,6.07304453410041,433,6.76503897678054,1.16906228610541,1,1.94591014905531,1.38629436111989,0,1.6094379124341,0,0.693147180559945,0,0,0,1.38629436111989,1.79175946922805,2.07944154167984,0,0,2.07944154167984,0
"42","Booking",1,332,5.68697535633982,294,6.78897174299217,1.18822724161533,1,2.19722457733622,1.38629436111989,0.693147180559945,1.09861228866811,0,0,0,0,0.693147180559945,1.09861228866811,2.07944154167984,2.484906649788,0,0,2.484906649788,0
"43","Booking",1,285,5.80814248998044,332,6.81892406527552,1.20739219712526,1,2.07944154167984,1.6094379124341,1.38629436111989,1.6094379124341,0,1.6094379124341,0.693147180559945,0,0,1.09861228866811,2.07944154167984,2.30258509299405,0,0,2.30258509299405,0
"44","Booking",1,269,5.65599181081985,285,6.85118492749374,1.22655715263518,1,2.19722457733622,1.38629436111989,1.6094379124341,1.6094379124341,0,1.09861228866811,0.693147180559945,0,0,1.09861228866811,2.07944154167984,2.30258509299405,0,0,2.30258509299405,0
"45","Booking",1,277,5.59842195899838,269,6.88653164253051,1.24572210814511,1,2.07944154167984,0.693147180559945,1.38629436111989,0.693147180559945,0,1.6094379124341,1.09861228866811,0,0,1.38629436111989,1.79175946922805,2.19722457733622,0,0,2.19722457733622,0
"46","Booking",1,351,5.62762111369064,277,6.90475076996184,1.26488706365503,1,1.79175946922805,1.38629436111989,1.09861228866811,0.693147180559945,0,1.38629436111989,0.693147180559945,0,0,1.09861228866811,1.6094379124341,1.94591014905531,0,0,1.94591014905531,0
"47","Booking",1,331,5.8636311755981,351,6.92853781816467,1.28405201916496,1,1.79175946922805,0.693147180559945,1.09861228866811,0.693147180559945,0,1.09861228866811,0,0.693147180559945,0,1.09861228866811,1.79175946922805,2.07944154167984,0,0,2.07944154167984,0
"48","Booking",1,196,5.80513496891649,331,6.94985645500077,1.30321697467488,1,2.07944154167984,1.6094379124341,1.09861228866811,1.94591014905531,0,1.09861228866811,0.693147180559945,0,1.09861228866811,1.38629436111989,1.6094379124341,2.30258509299405,0,0,2.30258509299405,0
"49","Booking",1,278,5.28320372873799,196,6.97073007814353,1.3223819301848,1,1.79175946922805,1.6094379124341,1.09861228866811,1.6094379124341,0,0,0,0.693147180559945,0.693147180559945,1.09861228866811,1.6094379124341,1.94591014905531,0,0,1.94591014905531,0
"50","Booking",1,326,5.63121178182137,278,6.9985096422506,1.34154688569473,1,2.19722457733622,1.6094379124341,0,1.09861228866811,0,1.6094379124341,0.693147180559945,0,1.38629436111989,1.79175946922805,1.94591014905531,2.77258872223978,0,0,2.77258872223978,0
"51","Booking",1,340,5.78996017089725,326,7.02019070831193,1.36071184120465,1,2.19722457733622,0.693147180559945,0.693147180559945,1.38629436111989,0,0.693147180559945,0,0,1.38629436111989,1.79175946922805,1.79175946922805,2.484906649788,0,0,2.484906649788,0
"52","Booking",1,305,5.83188247728352,340,7.04315991598834,1.37987679671458,1,2.07944154167984,1.6094379124341,1.79175946922805,1.38629436111989,0.693147180559945,1.09861228866811,0,0,0,1.38629436111989,1.94591014905531,2.30258509299405,0,0,2.30258509299405,0
"53","Booking",1,243,5.72358510195238,305,7.07157336421153,1.3990417522245,1,1.94591014905531,1.94591014905531,0,1.79175946922805,0,0.693147180559945,1.09861228866811,0,1.38629436111989,1.38629436111989,1.6094379124341,1.94591014905531,0,0,1.94591014905531,0
"54","Booking",1,325,5.4971682252932,243,7.09007683577609,1.41820670773443,1,1.6094379124341,1.09861228866811,0.693147180559945,1.09861228866811,0,1.38629436111989,1.09861228866811,0,1.09861228866811,1.38629436111989,1.6094379124341,1.6094379124341,0,0,1.6094379124341,0
"55","Booking",1,300,5.78689738136671,325,7.10824413973154,1.43737166324435,1,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,1.38629436111989,0,0,1.38629436111989,0
"56","Booking",1,194,5.70711026474888,300,7.12447826249342,1.45653661875428,1,1.6094379124341,0.693147180559945,0,0.693147180559945,0.693147180559945,0.693147180559945,0,0,0.693147180559945,1.38629436111989,1.79175946922805,2.07944154167984,0,0,2.07944154167984,0
"57","Booking",1,192,5.27299955856375,194,7.14755927118945,1.4757015742642,1,2.39789527279837,1.79175946922805,0,1.79175946922805,0,1.38629436111989,0.693147180559945,0.693147180559945,0.693147180559945,2.19722457733622,2.19722457733622,2.56494935746154,0,0.693147180559945,2.56494935746154,0
"58","Booking",1,191,5.26269018890489,192,7.16626597413364,1.49486652977413,1,2.07944154167984,1.38629436111989,0.693147180559945,1.38629436111989,0.693147180559945,1.79175946922805,0,0.693147180559945,1.6094379124341,1.94591014905531,1.79175946922805,2.39789527279837,0.693147180559945,0,2.39789527279837,0
"59","Booking",1,190,5.25749537202778,191,7.18235211188526,1.51403148528405,1,1.94591014905531,1.6094379124341,0,1.09861228866811,0,1.38629436111989,0.693147180559945,0,1.09861228866811,1.6094379124341,1.09861228866811,2.19722457733622,0,0,2.19722457733622,0
"60","Booking",1,188,5.25227342804663,190,7.19743535409659,1.53319644079398,1,1.09861228866811,0,1.09861228866811,0,0,0,0,0,0,0.693147180559945,1.09861228866811,1.09861228866811,0,0,1.09861228866811,0
"61","Booking",1,340,5.24174701505964,188,7.21817683840341,1.5523613963039,1,2.39789527279837,1.6094379124341,2.07944154167984,1.79175946922805,0.693147180559945,0,0,0,0.693147180559945,1.79175946922805,2.484906649788,2.484906649788,0.693147180559945,0,2.484906649788,0
"62","Booking",1,434,5.83188247728352,340,7.23489842031483,1.57152635181383,1,2.19722457733622,0.693147180559945,1.38629436111989,1.38629436111989,0,1.09861228866811,0.693147180559945,0.693147180559945,0,1.38629436111989,2.19722457733622,2.39789527279837,0,0,2.39789527279837,0
"63","Booking",1,281,6.07534603108868,434,7.25063551189868,1.59069130732375,1,1.38629436111989,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,1.6094379124341,0.693147180559945,1.6094379124341,0,0,1.6094379124341,0
"64","Booking",1,201,5.64190707093811,281,7.26892012819372,1.60985626283368,1,2.19722457733622,1.09861228866811,0,1.09861228866811,0,1.79175946922805,0,0,1.09861228866811,2.07944154167984,1.6094379124341,2.63905732961526,0,0,2.63905732961526,0
"65","Booking",1,298,5.30826769740121,201,7.2848209125686,1.6290212183436,1,2.39789527279837,1.79175946922805,1.09861228866811,1.94591014905531,0,1.38629436111989,0,0,1.09861228866811,1.09861228866811,2.19722457733622,2.484906649788,0,0,2.484906649788,0
"66","Booking",1,227,5.70044357339069,298,7.30249642372733,1.64818617385353,1,1.79175946922805,1.38629436111989,0.693147180559945,1.38629436111989,0,1.6094379124341,0,0,1.38629436111989,1.09861228866811,1.6094379124341,2.484906649788,0,0,2.484906649788,0
"67","Booking",1,198,5.42934562895444,227,7.31986492980897,1.66735112936345,1,1.6094379124341,0.693147180559945,0,1.09861228866811,0,1.6094379124341,0,1.09861228866811,0,1.6094379124341,1.79175946922805,2.39789527279837,0,0,2.39789527279837,0
"68","Booking",1,327,5.29330482472449,198,7.33693691370762,1.68651608487337,1,2.19722457733622,1.79175946922805,0,1.79175946922805,0,1.94591014905531,0,0.693147180559945,0.693147180559945,1.6094379124341,1.38629436111989,2.39789527279837,0,0,2.39789527279837,0
"69","Booking",1,143,5.79301360838414,327,7.35244110024358,1.7056810403833,1,2.07944154167984,2.07944154167984,0.693147180559945,1.94591014905531,0,1.38629436111989,1.09861228866811,0,1.38629436111989,1.6094379124341,1.6094379124341,2.19722457733622,0,0,2.19722457733622,0
"70","Booking",1,225,4.969813299576,143,7.3664451483276,1.72484599589322,1,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0.693147180559945,1.09861228866811,0.693147180559945,1.79175946922805,0,0,1.79175946922805,0
"71","Booking",1,302,5.42053499927229,225,7.38647084882989,1.74401095140315,1,1.6094379124341,0.693147180559945,0,1.09861228866811,0,0.693147180559945,0,0,0.693147180559945,1.38629436111989,0,1.94591014905531,0,0,1.94591014905531,0
"72","Booking",1,259,5.71373280550937,302,7.40000951716269,1.76317590691307,1,2.30258509299405,1.6094379124341,0.693147180559945,1.38629436111989,0,0.693147180559945,0.693147180559945,0,1.09861228866811,1.94591014905531,2.07944154167984,2.63905732961526,0,0,2.63905732961526,0
"73","Booking",1,192,5.56068163101553,259,7.4205789054108,1.782340862423,1,2.07944154167984,1.94591014905531,0.693147180559945,1.79175946922805,0,1.09861228866811,0,0,1.38629436111989,1.6094379124341,2.19722457733622,2.39789527279837,0,0,2.39789527279837,0
"74","Booking",1,259,5.26269018890489,192,7.43425738213314,1.80150581793292,1,1.6094379124341,1.38629436111989,0,1.09861228866811,0,1.38629436111989,0.693147180559945,0,0.693147180559945,1.38629436111989,1.94591014905531,2.30258509299405,0,0,2.30258509299405,0
"75","Booking",1,203,5.56068163101553,259,7.45124168498768,1.82067077344285,1,1.94591014905531,1.09861228866811,0.693147180559945,0.693147180559945,0,1.38629436111989,0,0,1.09861228866811,1.94591014905531,1.79175946922805,2.70805020110221,0,0,2.70805020110221,0
"76","Booking",1,192,5.31811999384422,203,7.47022413589997,1.83983572895277,1,2.07944154167984,1.6094379124341,0.693147180559945,1.6094379124341,0,1.6094379124341,0,0,1.38629436111989,1.6094379124341,1.79175946922805,2.63905732961526,0,0,2.63905732961526,0
"77","Booking",1,209,5.26269018890489,192,7.48661331313996,1.8590006844627,1,1.6094379124341,0,0,0.693147180559945,0.693147180559945,0.693147180559945,1.09861228866811,0,1.38629436111989,1.94591014905531,1.94591014905531,2.39789527279837,0,0,2.39789527279837,0
"78","Booking",1,199,5.34710753071747,209,7.49997654095212,1.87816563997262,1,2.30258509299405,1.09861228866811,0,1.6094379124341,0,1.94591014905531,0,0,1.38629436111989,0.693147180559945,1.94591014905531,2.63905732961526,0,0,2.63905732961526,0
"79","Booking",1,203,5.29831736654804,199,7.51588908521513,1.89733059548255,1,2.484906649788,0,2.30258509299405,1.38629436111989,0,1.09861228866811,0,0,0.693147180559945,1.79175946922805,2.63905732961526,2.70805020110221,0,0,2.70805020110221,0
"80","Booking",1,311,5.31811999384422,203,7.53529670244409,1.9356605065024,1,1.79175946922805,1.38629436111989,1.6094379124341,0.693147180559945,0,0,0,0,0.693147180559945,1.09861228866811,1.6094379124341,2.39789527279837,0,0,2.30258509299405,0
"81","Booking",1,315,5.74300318780948,311,7.54591815120932,1.95482546201232,1,1.94591014905531,1.09861228866811,0,1.09861228866811,0,1.38629436111989,0.693147180559945,0,0,1.6094379124341,2.07944154167984,2.39789527279837,0,0,2.39789527279837,0
"82","Booking",1,230,5.75574221358691,315,7.5569505720129,1.97399041752225,1,1.38629436111989,0.693147180559945,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,1.09861228866811,1.38629436111989,0.693147180559945,1.79175946922805,0,0,1.79175946922805,0
"83","Booking",1,310,5.44241771052179,230,7.57250298502038,1.99315537303217,1,1.38629436111989,0.693147180559945,0,1.09861228866811,0,1.38629436111989,0,0,0,1.09861228866811,1.38629436111989,2.07944154167984,0,0,2.07944154167984,0
"84","Booking",1,218,5.73979291217923,310,7.58171964012531,2.01232032854209,1,1.94591014905531,1.6094379124341,0,1.38629436111989,0,1.6094379124341,0,0,1.38629436111989,1.38629436111989,1.94591014905531,2.70805020110221,0,0,2.70805020110221,0
"85","Booking",1,256,5.3890717298165,218,7.5923661285198,2.03148528405202,1,1.79175946922805,1.38629436111989,1.09861228866811,1.09861228866811,0,0,0,0,1.09861228866811,1.38629436111989,1.6094379124341,2.30258509299405,0,0,2.30258509299405,0
"86","Booking",1,192,5.54907608489522,256,7.60837447438078,2.05065023956194,1,2.30258509299405,1.94591014905531,0,2.07944154167984,0,2.07944154167984,0.693147180559945,0,0.693147180559945,1.79175946922805,2.30258509299405,2.63905732961526,0,0,2.63905732961526,0
"87","Booking",1,287,5.26269018890489,192,7.62021477057445,2.06981519507187,1,1.6094379124341,0.693147180559945,0,0,0,0.693147180559945,0,0,1.94591014905531,1.38629436111989,1.79175946922805,2.484906649788,0,0,2.484906649788,0
"88","Booking",1,255,5.66296048013595,287,7.63046126178363,2.08898015058179,1,1.6094379124341,1.09861228866811,0.693147180559945,1.38629436111989,0,0,0,0,0.693147180559945,1.09861228866811,1.09861228866811,1.94591014905531,0,0,1.94591014905531,0
"89","Booking",1,267,5.54517744447956,255,7.64539769942863,2.10814510609172,1,1.6094379124341,1.09861228866811,0,0.693147180559945,0,1.09861228866811,0.693147180559945,0,0.693147180559945,1.38629436111989,1.09861228866811,2.19722457733622,0,0,2.19722457733622,0
"90","Booking",1,247,5.59098698051086,267,7.65349490966125,2.12731006160164,1,1.38629436111989,1.09861228866811,0,0.693147180559945,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,1.94591014905531,0,1.38629436111989,1.94591014905531,0
"91","Booking",1,153,5.51342874616498,247,7.67042852219069,2.14647501711157,1,2.19722457733622,2.484906649788,0,1.6094379124341,0,1.6094379124341,0,0.693147180559945,1.38629436111989,2.07944154167984,2.07944154167984,0,0,2.94443897916644,0,0
"92","Booking",1,439,5.03695260241363,153,7.68063742756094,2.16563997262149,1,1.94591014905531,2.19722457733622,0,1.38629436111989,0,1.09861228866811,0,0,1.38629436111989,1.09861228866811,1.38629436111989,0,0,2.484906649788,0,0
"93","Booking",1,223,6.08677472691231,439,7.68982866873648,2.18480492813142,1,1.38629436111989,1.38629436111989,0,1.09861228866811,0,0.693147180559945,0,0,0,1.09861228866811,1.09861228866811,0,0,1.6094379124341,0,0
"94","Booking",1,283,5.41164605185504,223,7.69712131728263,2.20396988364134,1,1.38629436111989,1.38629436111989,0,0,0,1.38629436111989,0,0,0.693147180559945,1.09861228866811,0.693147180559945,0,0,2.19722457733622,0,0
"95","Booking",1,223,5.64897423816121,283,7.70616297019958,2.22313483915127,1,1.6094379124341,1.79175946922805,0,1.38629436111989,0,0.693147180559945,0,0,1.09861228866811,1.6094379124341,1.6094379124341,0,0,2.30258509299405,0,0
"96","Booking",1,178,5.41164605185504,223,7.71646080017636,2.24229979466119,1,1.6094379124341,0.693147180559945,0,0,0,1.09861228866811,0.693147180559945,0,0.693147180559945,1.6094379124341,1.09861228866811,0,0,2.19722457733622,0,0
"97","Booking",1,259,5.18738580584075,178,7.72753511047545,2.26146475017112,1,1.79175946922805,1.38629436111989,0,0,0,1.09861228866811,0,0,0,1.94591014905531,2.19722457733622,0,0,2.63905732961526,0,0
"98","Booking",1,250,5.56068163101553,259,7.73718007783463,2.28062970568104,1,1.94591014905531,1.94591014905531,0.693147180559945,0.693147180559945,0,1.09861228866811,0,0,1.38629436111989,1.6094379124341,1.79175946922805,0,0,2.39789527279837,0,0
"99","Booking",1,208,5.52545293913178,250,7.74889133725553,2.29979466119096,1,2.07944154167984,2.30258509299405,1.09861228866811,1.94591014905531,0,1.09861228866811,0.693147180559945,0,1.38629436111989,1.79175946922805,1.38629436111989,0,0,2.56494935746154,0,0
"100","Booking",1,223,5.34233425196481,208,7.76004068088038,2.31895961670089,1,1.94591014905531,2.07944154167984,1.38629436111989,1.09861228866811,0,1.6094379124341,1.09861228866811,0,1.38629436111989,1.38629436111989,1.38629436111989,0,0,2.56494935746154,0,0
"101","Booking",1,234,5.41164605185504,223,7.77064523412918,2.33812457221081,1,1.79175946922805,1.94591014905531,0,1.09861228866811,0,0.693147180559945,1.09861228866811,0,0,1.09861228866811,0.693147180559945,0,0,2.30258509299405,0,0
"102","Booking",1,242,5.45958551414416,234,7.77569574991525,2.35728952772074,1,1.79175946922805,2.07944154167984,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,0,1.6094379124341,1.6094379124341,0,0,2.19722457733622,0,0
"103","Booking",1,269,5.49306144334055,242,7.78364059622125,2.37645448323066,1,1.38629436111989,1.38629436111989,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,0,0.693147180559945,1.09861228866811,0.693147180559945,0,1.6094379124341,0.693147180559945,0
"104","Booking",1,180,5.59842195899838,269,7.78986855905471,2.39561943874059,1,0.693147180559945,0,0,0,0,0,0,0,0,1.09861228866811,0,0,0,1.09861228866811,0,0
"105","Booking",1,217,5.19849703126583,180,7.79770203551669,2.41478439425051,1,1.38629436111989,1.09861228866811,0,0,0,1.6094379124341,1.09861228866811,0,0.693147180559945,1.38629436111989,1.09861228866811,1.09861228866811,0,1.38629436111989,1.09861228866811,0
"106","Booking",1,208,5.38449506278909,217,7.80425138352811,2.43394934976044,1,0.693147180559945,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,1.38629436111989,2.07944154167984,1.6094379124341,1.94591014905531,0,0,1.94591014905531,0
"107","Booking",1,282,5.34233425196481,208,7.81075811652936,2.45311430527036,1,1.09861228866811,1.09861228866811,0,1.09861228866811,0,0,0,0,0.693147180559945,2.07944154167984,1.38629436111989,2.30258509299405,0,0,2.30258509299405,0
"108","Booking",1,265,5.64544689764324,282,7.81480342948936,2.47227926078029,1,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,0,0,0,1.38629436111989,1.09861228866811,1.38629436111989,0,0,1.38629436111989,0
